sentence	label
for this sort of thing to work , we need agile performers , but the proficient , dull sorvino has no light touch , and rodan is out of his league . 	0
enthusiastically taking up the current teen movie concern with bodily functions 	0
pictures 	1
sunk 	0
the down-to-earth bullock and the nonchalant grant 	1
joyless , 	0
a good deal 	1
a thoughtful , emotional movie experience 	1
video , and so devoid of artifice and purpose 	0
cagney 's ` top of the world ' has been replaced by the bottom of the barrel 	0
to both people 's capacity for evil and their heroic capacity for good 	1
try hard but come off too amateurish and awkward . 	0
with cardboard characters and performers 	0
rude 	0
an immensely entertaining look at some of the unsung heroes of 20th century pop music . 	1
, the film is extremely thorough . 	1
of ghandi gone bad 	0
shot like a postcard and overacted with all the boozy self-indulgence that brings out the worst in otherwise talented actors 	0
the filmmakers know how to please the eye , but 	1
he does this so well you do n't have the slightest difficulty accepting him in the role . 	1
make it required viewing in university computer science departments for years to come 	1
written , flatly , by david kendall 	0
a pleasant distraction 	1
in a poorly 	0
seem motivated by nothing short of dull , brain-deadening hangover . 	0
it excels because , unlike so many other hollywood movies of its ilk , it offers hope . 	1
ride for the kiddies , with enough eye 	1
are so well tuned that the film comes off winningly , even though it 's never as solid as you want it to be 	1
guns , cheatfully filmed martial arts , disintegrating bloodsucker computer effects and jagged camera moves that serve no other purpose than to call attention to themselves 	0
that kate is n't very bright , but 	0
to get inside you and stay there for a couple of hours 	1
you are curious to see the darker side of what 's going on with young tv actors ( dawson leery did what ?!? ) , or see some interesting storytelling devices 	1
was entranced 	1
the limitations of his skill 	0
elevated by michael caine 's performance 	1
delivers on that promise . 	1
a cruelly funny twist on teen comedy 	1
yet fail to capture its visual appeal or its atmosphere 	0
is hollow , self-indulgent , and - worst of all - boring . 	0
aimlessness 	0
atmospheric weirdness 	1
this odd , distant portuguese import more or less borrows from bad lieutenant and les vampires , and comes up with a kind of art-house gay porn film . 	0
perfect show 	1
looking at his 12th oscar nomination 	1
spielberg knows how to tell us about people . 	1
have fun with it 	1
the movie 's most admirable quality 	1
the longest 90 minutes 	0
disguising this 	0
a graceful , moving tribute to the courage of new york 's finest and a nicely understated expression of the grief shared by the nation at their sacrifice . 	1
a film worth watching 	1
by it -- the kind of movie 	1
excellent 	1
was lazy but enjoyable 	1
what the movie lacks in action 	0
with the intricate preciseness of the best short story writing 	1
to feel anything much while watching this movie , beyond mild disturbance or detached pleasure at the acting 	0
dramaturgy 	0
odd and 	0
like a medium-grade network sitcom -- mostly inoffensive , fitfully amusing , but ultimately so weightless that a decent draft in the auditorium might blow it off the screen . 	0
flaws igby 	0
surehanded 	1
too long and 	0
is so different from the apple and so striking that it can only encourage us to see samira makhmalbaf as a very distinctive sensibility , working to develop her own film language with conspicuous success . 	1
small delights 	1
composed or edited 	0
made watchable by a bravura performance 	1
exactly what its title implies : lusty , boisterous and utterly charming . 	1
is in his hypermasculine element here , once again able to inject some real vitality and even art into a pulpy concept that , in many other hands would be completely forgettable 	1
tremendous , offbeat sense 	1
struggles to rebel against his oppressive , right-wing , propriety-obsessed family . 	0
to question why somebody might devote time to see it 	0
to perfect use in the breathtakingly beautiful outer-space documentary space station 3d 	1
allows the characters to inhabit their world without cleaving to a narrative arc 	1
you 'd grab your kids and run and then probably call the police . 	0
visually engrossing , seldom hammy , 	1
love it , too 	1
take a rocket scientist to figure out that this is a mormon family movie , and a sappy , preachy one at that 	0
weird 	0
a rather unique approach 	1
it 's tremendously moving 	1
hoffman 's quirks and mannerisms , particularly his penchant for tearing up on cue -- things that seem so real in small doses -- become annoying and artificial . 	0
completely awful iranian drama ... as much fun as a grouchy ayatollah in a cold mosque . 	0
is a desperate miscalculation 	0
a sense of action 	1
tries so hard to be quirky and funny that the strain is all too evident . 	0
keep it from being a total rehash 	0
hitting your head on the theater seat 	0
hypocritical work 	0
lack a strong-minded viewpoint , or a sense of humor 	0
plot , characters , drama , emotions , ideas -- all are irrelevant to the experience of seeing the scorpion king . 	0
uninspired 	0
an excellent cast 	1
episode 	1
is an unsettling sight , and indicative of his , if you will , out-of-kilter character , who rambles aimlessly through ill-conceived action pieces 	0
feel absolutely earned 	1
all of it works smoothly under the direction of spielberg , who does a convincing impersonation here of a director enjoying himself immensely . 	1
by turns touching , raucously amusing , uncomfortable , and , yes , even sexy , never again is a welcome and heartwarming addition to the romantic comedy genre . 	1
impossible as it may sound , this film 's heart is even more embracing than monty , if only because it accepts nasty behavior and severe flaws as part of the human condition . 	1
probably want to see it twice 	1
, it 's also cold , gray , antiseptic and emotionally desiccated . 	0
that expands into a meditation on the deep deceptions of innocence 	1
's bright 	1
close enough in spirit to its freewheeling trash-cinema roots to be a breath of fresh air . 	1
, ' it also rocks . 	1
life-changing chance encounters 	1
audacious-impossible 	0
in practice it 's something else altogether -- clownish and offensive and nothing at all like real life 	0
a stylish thriller . 	1
the movie is a trove of delights . 	1
nicks sustains the level of exaggerated , stylized humor throughout by taking your expectations and twisting them just a bit . 	1
it may be the most oddly honest hollywood document of all 	1
when commercialism has squeezed the life out of whatever idealism american moviemaking ever had 	0
improvement 	1
languishing 	0
leblanc thought , `` hey , the movie about the baseball-playing monkey was worse . '' 	0
rush 	0
is amiss in the world . 	0
intriguing and stylish . 	1
from the movie gods 	1
to a satisfying crime drama 	1
laugh-out-loud lines 	1
britney 's cutoffs 	0
struck me as unusually and unimpressively fussy and pretentious . 	0
the cliché-riddled genre 	0
certified 	1
really is a pan-american movie , with moments of genuine insight into the urban heart . 	1
creates a portrait of two strong men in conflict , inextricably entwined through family history , each seeing himself in the other , neither liking what he sees 	1
is attractive 	1
the strain of its plot contrivances and its need to reassure 	0
something i would rather live in denial about 	0
motivated by something more than franchise possibilities 	1
with the lovely hush 	1
the eye candy here lacks considerable brio . 	0
own fear and paranoia 	0
elling and kjell bjarne become symbolic characters whose actions are supposed to relate something about the naïf 's encounter with the world . 	0
the highest production values 	1
( the film 's ) taste for `` shock humor '' will wear thin on all 	0
a breadth of vision 	1
flawless amounts 	1
romantic thriller 	1
wonderfully creepy mood 	1
the film fearlessly gets under the skin of the people involved ... this makes it not only a detailed historical document , but an engaging and moving portrait of a subculture 	1
-- if predictable -- 	0
crack a smile at 	1
, cultivation and devotion 	1
in the new release of cinema paradiso , the tale has turned from sweet to bittersweet , and when the tears come during that final , beautiful scene , they finally feel absolutely earned . 	1
surprisingly powerful and universal . 	1
who are alternately touching and funny 	1
spirals downward 	0
you 'll swear that you 've seen it all before , even if you 've never come within a mile of the longest yard . 	0
they do n't fit well together and neither is well told . 	0
shines like a lonely beacon . 	1
pointed personalities , courage , tragedy and the little guys 	1
the young woman 's infirmity and her naive dreams 	0
one of those exceedingly rare films in which the talk alone is enough to keep us involved . 	1
for an unfocused screenplay 	0
chaotic 	0
me no lika da accents so good , 	0
an uneven mix of dark satire and childhood awakening . 	0
spirit is a visual treat , and it takes chances that are bold by studio standards , but it lacks a strong narrative . 	1
smeary and blurry 	0
care too much about this love story 	1
pause and think of what we have given up to acquire the fast-paced contemporary society 	1
such a mechanical endeavor ( 	1
funny scenes 	1
hard-pressed to find a movie with a bigger , fatter heart than barbershop 	1
organic 	1
not good 	0
assures that the pocket monster movie franchise is nearly ready to keel over 	0
jolt you out 	1
is it a comedy ? 	0
is like a beautiful food entrée that is n't heated properly , so that it ends up a bit cold and relatively flavorless . 	0
is nothing but a convenient conveyor belt of brooding personalities that parade about as if they were coming back from stock character camp -- a drowsy drama infatuated by its own pretentious self-examination 	0
not many movies have that kind of impact on me these days . 	1
with too little 	0
a colorful , vibrant introduction 	1
's a sadistic bike flick that would have made vittorio de sica proud 	1
, wilde 's play is a masterpiece of elegant wit and artifice . 	1
, gritty , sometimes funny 	1
to knock back a beer with but they 're simply not funny performers 	0
treats his women -- as dumb , credulous , unassuming , subordinate subjects 	0
and it marks him as one of the most interesting writer/directors working today . 	1
a rich and intelligent film 	1
tacky nonsense 	0
to provide the pleasures of a slightly naughty , just-above-average off - broadway play 	0
certainly 	1
generic villains 	0
of a good cast 	1
certainly 	1
convincing intelligence 	1
a terrible movie , just 	0
the actors try hard but come off too amateurish and awkward . 	0
auschwitz 	0
a lovely and beautifully photographed romance . 	1
bang your head 	0
tiresomely 	0
this low-rent -- and even lower-wit -- rip-off 	0
as animation increasingly emphasizes the computer and the cool , this is a film that takes a stand in favor of tradition and warmth . 	1
this is a must ! 	1
who instantly transform themselves into a believable mother/daughter pair 	1
so in love with its overinflated mythology that it no longer recognizes the needs of moviegoers for real characters and compelling plots . 	0
feels more like a quickie tv special than a feature film 	0
advocacy cinema that carries you along in a torrent of emotion as it explores the awful complications of one terrifying day 	1
powder blues 	1
sequel-for-the-sake 	0
a long , dull procession of despair , set to cello music culled from a minimalist funeral . 	0
call me a cynic , 	0
your reward will be a thoughtful , emotional movie experience . 	1
birthday girl '' is an actor 's movie first and foremost . 	1
the film 's hero is a bore 	0
is a movie you can trust 	1
, it remains brightly optimistic , coming through in the end 	1
the suckers 	0
of substance about a teacher 	1
is as often imaginative as it is gory 	1
ranges from bad 	0
presents this utterly ridiculous shaggy dog story as one of the most creative , energetic and original comedies to hit the screen in years 	1
a good race 	1
than either of those films 	0
boorish 	0
it certainly wo n't win any awards in the plot department but it sets out with no pretensions and delivers big time . 	1
a hard time 	0
offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility 	0
it 's difficult to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002 . 	0
the script ? 	0
fails to satisfactorily exploit its gender politics , genre thrills or inherent humor . 	0
examines the intimate , unguarded moments of folks who live in unusual homes -- which pop up in nearly every corner of the country 	1
leon 	1
it 's not a great monster movie . 	0
the big summer movies 	1
touching melodrama 	1
wry observations 	1
in amazement over the fact 	1
an exquisite , unfakable sense of cinema 	1
a bunch of strung-together tv episodes 	0
bad name 	0
( less a movie than ) 	0
... a confusing drudgery . 	0
is supremely unfunny and unentertaining 	0
the whole enterprise 	1
as simple and innocent a movie as you can imagine . 	1
takes big bloody chomps 	0
draws us in 	1
's already been too many of these films ... 	0
the best and most mature comedy 	1
individual moments of mood , and an aimlessness that 's actually sort of amazing 	1
remains prominent , 	1
one resurrection too many . 	0
great film noir 	1
do n't care to understand 	0
is instead about as fresh as last week 's issue of variety . 	0
an amazing slapstick 	1
daily struggles and simple pleasures usurp the preaching message so that , by the time the credits roll across the pat ending , a warm , fuzzy feeling prevails . 	1
still leaves shockwaves 	1
the belly laughs of lowbrow comedy 	1
hits and generally sustains a higher plateau with bullock 's memorable first interrogation of gosling 	1
more emotional 	1
the film 's hero is a bore and his innocence soon becomes a questionable kind of inexcusable dumb innocence . 	0
a formula comedy redeemed by its stars 	1
broomfield 's style of journalism is hardly journalism at all , and even those with an avid interest in the subject will grow impatient . 	0
can still be smarter than any 50 other filmmakers still at work . 	1
gags to break the tedium 	0
's a terrible movie in every regard 	0
bound to show up at theaters for it 	1
pizazz 	1
working from a surprisingly sensitive script co-written by gianni romoli ... ozpetek avoids most of the pitfalls you 'd expect in such a potentially sudsy set-up 	1
told a nice little story in the process 	1
disarmingly straightforward and strikingly devious 	1
kwan is a master of shadow , quietude , and room noise , and 	1
not-so-bright mother and daughter 	0
circuit is the awkwardly paced soap opera-ish story . 	0
multi-layered 	1
oh , james ! 	1
trashy teen-sleaze equivalent 	0
worst of all -- 	0
emotions can draw people together across the walls that might otherwise separate them 	1
keep grown-ups from squirming in their seats 	1
a distinct rarity 	1
is too steeped in fairy tales and other childish things to appeal much to teenagers 	0
a great director at the helm 	1
lingering terror punctuated by sudden shocks and not constant bloodshed 	1
incredibly inane 	0
the jokes are sophomoric , stereotypes are sprinkled everywhere and 	0
you love the music 	1
's a satisfying summer blockbuster and worth a look 	1
sordid and disgusting 	0
he 's got as potent a topic as ever here 	1
coffee 	1
an impenetrable and insufferable ball of pseudo-philosophic twaddle . 	0
funny situations and honest observations 	1
outstanding performance 	1
a compelling pre-wwii drama 	1
's always these rehashes to feed to the younger generations 	1
's so crammed with scenes and vistas and pretty moments 	1
its splendor 	1
boring 	0
each of these stories has the potential for touched by an angel simplicity and sappiness , but thirteen conversations about one thing , for all its generosity and optimism , never resorts to easy feel-good sentiments . 	1
strikes a tone that 's alternately melancholic , hopeful and strangely funny 	1
an uneasy mix of sensual delights and simmering violence 	1
this time , the old mib label stands for milder is n't better . 	0
, not the usual route in a thriller , and the performances are odd and pixilated and sometimes both . 	0
shafer 's feature does n't offer much in terms of plot or acting . 	0
the movie too often spins its wheels with familiar situations and repetitive scenes 	0
is somehow making its way instead to theaters 	0
almost saccharine domestic interludes 	1
a leash -- far too polite to scale the lunatic heights of joe dante 's similarly styled gremlins 	0
all of the filmmakers ' calculations ca n't rescue brown sugar from the curse of blandness . 	0
me want to pack raw dough in my ears 	0
by uneven dialogue and plot lapses 	0
a wholesome fantasy for kids 	1
flaccid satire and what 	0
's denial of sincere grief and mourning in favor of bogus spiritualism 	0
cheap , vulgar dialogue and a plot that crawls along at a snail 's pace 	0
under-rehearsed and 	0
utterly ridiculous 	0
odd and pixilated 	0
because there 's no rooting interest 	0
grown-up voice 	1
as well-written as sexy beast , not as gloriously flippant as lock , stock and two smoking barrels , 	1
's not only dull because we 've seen ( eddie ) murphy do the genial-rogue shtick to death , but because the plot is equally hackneyed 	0
hurts to watch 	0
picked me up 	1
celebrates the hardy spirit of cuban music 	1
get more re-creations of all those famous moments from the show 	1
has its rewards 	1
` linklater fans , or pretentious types who want to appear avant-garde will suck up to this project ... ' 	0
acknowledges upfront that the plot makes no sense , 	0
's hard to resist his pleas to spare wildlife and respect their environs 	1
a tribute 	1
a trove 	1
surprising highs , 	1
hubert with a mixture of deadpan cool , wry humor and just the measure of tenderness required to give this comic slugfest some heart 	1
ratliff 's two previous titles , plutonium circus and purgatory county show his penchant for wry , contentious configurations , and this film is part of that delicate canon 	1
the huskies are beautiful , the border collie is funny and the overall feeling is genial and decent . 	1
something more user-friendly 	0
heartbreak to watching it now , with older and wiser eyes , because we know what will happen after greene 's story ends 	1
for putting together any movies of particular value or merit 	1
smart and fun , but far more witty 	1
shafer to navigate spaces both large ... and small ... with considerable aplomb 	1
a mischievous visual style and oodles of charm 	1
the long-faced sad sack 	0
it 's refreshing that someone understands the need for the bad boy 	1
one of the year 's best 	1
originality 	1
it may scream low budget , but this charmer has a spirit that can not be denied 	1
lacking any of the rollicking dark humor so necessary 	0
by which time it 's impossible to care who wins 	0
is more interesting ( and funnier ) 	1
any real raw emotion , which is fatal for a film that relies on personal relationships 	0
serenity and discipline 	1
's kinda dumb 	0
yiddish stage 	1
a stunning , taxi driver-esque portrayal of a man teetering on the edge of sanity 	1
serviceability , but 	0
perfectly entertaining 	1
stanley kwan has directed not only one of the best gay love stories ever made , but 	1
'll love it and 	1
the acting is just fine , but there 's not enough substance here to sustain interest for the full 90 minutes , especially with the weak payoff . 	0
loves them 	1
a guilty pleasure to watch 	1
's as if de palma spent an hour setting a fancy table and then served up kraft macaroni and cheese . 	0
eyes 	1
of your eyes 	1
that manage to avoid the ghetto of sentimental chick-flicks by treating female follies with a satirical style 	1
egocentricities 	0
fairly involving as far as it goes 	1
a delightfully dour , deadpan tone 	1
combined scenes of a japanese monster flick with canned shots of raymond burr commenting on the monster 's path of destruction 	0
not-very-funny comedy 	0
her skin 	1
unimaginatively foul-mouthed 	0
an 88-minute rip-off 	0
is given passionate , if somewhat flawed , treatment . 	1
its one good idea 	1
of california 	1
is nonjudgmental , and makes clear that a prostitute can be as lonely and needy as any of the clients 	1
the unthinkable , the unacceptable , the unmentionable 	0
across as darkly funny , energetic , and surprisingly gentle 	1
workplace ambition 	1
as you peek at it through the fingers in front of your eyes 	1
of love , longing , and voting 	1
it 's a sit down and ponder affair 	1
completely forgettable 	0
underscore the importance of family tradition and familial community 	1
light-hearted profile 	1
cool event 	1
, wall-to-wall good time 	1
a filmmaker of impressive talent 	1
an extreme action-packed film 	1
to convince us of that all on their own 	1
most watchable film 	1
that criticizing feels more like commiserating 	0
enhances the quality of neil burger 's impressive fake documentary . 	1
a shrewd and effective film 	1
independent-community guiding lights 	1
a smart , 	1
against all odds 	1
a finely written 	1
a light , yet engrossing piece . 	1
with appropriate ferocity and thoughtfulness 	1
a slow-moving police-procedural thriller that 	0
a delightfully dour , 	1
is tedious though ford and neeson capably hold our interest , but its just not a thrilling movie 	0
which lags badly in the middle and lurches between not-very-funny comedy , unconvincing dramatics and some last-minute action strongly reminiscent of run lola run 	0
sustain a reasonable degree of suspense 	1
that does n't reveal even a hint of artifice 	0
above its oh-so-hollywood rejiggering and its conventional direction to give the film a soul and an unabashed sense of good old-fashioned escapism 	1
with a cause 	1
off 	0
-- more revealing , more emotional and more surprising -- 	1
best ensemble casts 	1
this breezy caper movie becomes a soulful , incisive meditation on the way we were , and the way we are . 	1
characters that bring the routine day to day struggles of the working class to life 	1
wild-and-woolly 	1
smarter and more attentive than it first sets out to be . 	1
should never , ever , 	0
, the film operates nicely off the element of surprise , 	1
the only entertainment you 'll derive from this choppy and sloppy affair will be from unintentional giggles -- several of them . 	0
tepid and tedious 	0
the best way 	1
well-written television series where you 've missed the first half-dozen episodes and probably wo n't see the next six . 	0
the relentless gaiety 	0
breach gaps in their relationships with their fathers 	1
cloying messages 	0
's lost the politics and the social observation and become just another situation romance about a couple of saps stuck in an inarticulate screenplay 	0
there 's an admirable rigor to jimmy 's relentless anger , and to the script 's refusal of a happy ending , 	0
hampered by taylor 's cartoonish performance and the film 's ill-considered notion that hitler 's destiny was shaped by the most random of chances 	0
love cinema paradiso , whether the original version or new director 's cut 	1
the film offers an intriguing what-if premise . 	1
like an extreme action-packed film 	1
generally light enough 	1
look at morality , family , and social expectation 	1
hindered by a central plot that 's peppered with false starts and populated by characters who are nearly impossible to care about 	0
the courage of its convictions 	1
, it throws you for a loop . 	1
flashy editing style 	1
of parental failings 	0
much tongue in cheek in the film 	1
with flashbulb editing as cover for the absence of narrative continuity 	0
into brutally labored and unfunny hokum 	0
city by the sea swings from one approach to the other , but in the end , it stays in formula -- which is a waste of de niro , mcdormand and the other good actors in the cast . 	0
comes down to whether you can tolerate leon barlow . 	0
is dark , brooding and slow , and takes its central idea way too seriously . 	0
's a charismatic charmer likely to seduce and conquer 	1
is downright doltish and uneventful 	0
his latest effort , 	1
like the best 60 minutes exposé , the film ( at 80 minutes ) is actually quite entertaining . 	1
the dreams of youth 	1
unfortunately , carvey 's rubber-face routine is no match for the insipid script he has crafted with harris goldberg . 	0
embrace small , sweet ` evelyn 	1
a movie that will leave you wondering about the characters ' lives after the clever credits roll 	1
's clotted with heavy-handed symbolism , dime-store psychology and endless scenic shots that make 105 minutes seem twice as long 	0
, it offers hope 	1
an especially well-executed television movie 	1
funny , somber , absurd , and , finally , achingly sad , 	1
, it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in . 	1
is a hilarious place to visit 	1
it labors as storytelling . 	0
a hoot in a bad-movie way 	0
it might not be 1970s animation , 	0
who liked there 's something about mary and both american pie movies 	1
actually hurts to watch . 	0
a manipulative feminist empowerment tale thinly posing as a serious drama about spousal abuse 	0
contemporary southern adolescence 	1
the film sounds like the stuff of lurid melodrama 	0
are about a half dozen young turks angling to see how many times they can work the words `` radical '' or `` suck '' into a sentence . 	0
nazi politics and aesthetics 	0
even a must-see 	1
is great 	1
diaz , applegate , blair and posey are suitably kooky which should appeal to women and they strip down often enough to keep men alert , if not amused . 	1
perceptive , taut , piercing and feisty 	1
you wish had been developed with more care 	0
cold , pretentious , 	0
to this shocking testament to anti-semitism and neo-fascism 	0
only are the film 's sopranos gags incredibly dated and unfunny 	0
stuck with a script that prevents them from firing on all cylinders 	0
drag on 	0
this is a movie full of grace and , ultimately , hope . 	1
worked wonders 	1
i 've seen some bad singer-turned actors , but lil bow wow takes the cake . 	0
if you 're the kind of parent who enjoys intentionally introducing your kids to films which will cause loads of irreparable damage that years and years of costly analysis could never fix 	0
if you 're in the mood for something more comfortable than challenging 	1
too much kid-vid 	0
enjoyed 	1
unemployment 	0
a spontaneity 	1
moving and not infrequently breathtaking 	1
cautions 	0
with imbecilic mafia 	0
will be greek to anyone not predisposed to the movie 's rude and crude humor 	0
has virtually nothing to show 	0
it looks good , 	1
the recent argentine film son of the bride reminded us that a feel-good movie can still show real heart 	1
makes me say the obvious : abandon all hope of a good movie ye who enter here 	0
assembles a fascinating profile of a deeply humanistic artist who , in spite of all that he 's witnessed , remains surprisingly idealistic , and retains an extraordinary faith in the ability of images to communicate the truth of the world around him 	1
oddly humorous 	1
heady , biting , be-bop 	1
funny in a sick , twisted sort of way . 	1
might be like trying to eat brussels sprouts 	0
hits a nerve 	0
it 's a loathsome movie , it really is and it makes absolutely no sense 	0
paints - of a culture in conflict with itself , 	1
a fragile framework 	0
a road-trip movie that 's surprisingly short of both adventure and song 	0
is the needlessly poor quality of its archival prints and film footage . 	0
full of stunning images and effects 	1
bad love 	1
but as you watch the movie , you 're too interested to care . 	1
cut through the layers of soap-opera emotion and you find a scathing portrayal of a powerful entity strangling the life out of the people who want to believe in it the most . 	1
neither original 	0
cinematic touchstone 	1
is n't that funny 	0
it 's a loathsome movie , 	0
a haunting ode to humanity 	1
pallid 	0
lawrence desperately looks elsewhere , seizing on george 's haplessness and lucy 's personality tics . 	0
is one of the best-sustained ideas i have ever seen on the screen . 	1
the english call ` too clever by half 	1
read ` seeking anyone with acting ambition but no sense of pride or shame 	0
humor , verve and fun 	1
we never truly come to care about the main characters and whether or not they 'll wind up together , and michele 's spiritual quest is neither amusing nor dramatic enough to sustain interest . 	0
climactic setpiece 	1
argento 	1
is too pedestrian a filmmaker to bring any edge or personality to the rising place that would set it apart from other deep south stories . 	0
exploitative for the art houses and 	0
pulling the plug on the conspirators and averting an american-russian armageddon 	1
all round , but what really sets the film apart is debrauwer 's refusal to push the easy emotional buttons 	1
can not help but love cinema paradiso , whether the original version or new director 's cut . ' 	1
is an inspirational love story , 	1
frustrating misfire 	0
's a good yarn-spinner 	1
the great films about movie love 	1
, unaware that it 's the butt of its own joke . 	0
exploitation 	0
reassures us that he will once again be an honest and loving one 	1
ready to go to the u.n. and ask permission for a preemptive strike 	0
designed to fill time , 	0
an important movie 	1
to make enough into ` an inspiring tale of survival wrapped in the heart-pounding suspense of a stylish psychological thriller ' 	1
, awe-inspiring visual poetry 	1
self-centered 	0
the one-liners are snappy , the situations volatile and 	1
unforced , rapid-fire delivery 	1
wooden performances 	0
self-promotion ends and 	1
demonstrates that werner herzog can still leave us with a sense of wonder at the diverse , marvelously twisted shapes history has taken . 	1
most enchanting film 	1
agile 	1
cuts to the chase of the modern girl 's dilemma 	1
seeks to rely on an ambiguous presentation 	0
, avarice and damaged dreams 	0
wisdom and humor 	1
well worth revisiting as many times 	1
we did n't get more re-creations of all those famous moments from the show 	0
adds enough quirky and satirical touches 	1
this ` we 're - doing-it-for - the-cash ' sequel 	0
of scorn 	0
a film about female friendship that men can embrace and women will talk about for hours . 	1
the cultural moat surrounding its ludicrous and contrived plot 	0
the art direction is often exquisite 	1
like its script , which nurses plot holes gaping enough to pilot an entire olympic swim team through , the characters in swimfan seem motivated by nothing short of dull , brain-deadening hangover . 	0
's all about anakin ... and the lustrous polished visuals rich in color and creativity and , of course , special effect 	1
caruso takes an atypically hypnotic approach to a world that 's often handled in fast-edit , hopped-up fashion 	1
reach a truly annoying pitch 	0
offers all the pleasure of a handsome and well-made entertainment 	1
the outstanding thrillers of recent years 	1
dumb down 	0
barely shocking , barely interesting and most of all , barely anything 	0
graphic violence 	0
a hilarious kenneth branagh 	1
tender and 	1
spirited film 	1
the slippery slope of dishonesty 	0
an adorably whimsical comedy 	1
it might have been 	0
addictive 	1
swings and jostles 	1
what time offers tsai 's usual style and themes 	1
pleasing 	1
so uninspiring 	0
touching and 	1
onto the screen -- loud , violent and mindless 	0
even at its worst , it 's not half-bad . 	1
it looks good , sonny , 	1
promising work-in-progress 	1
folks they do n't understand , ones they figure the power-lunchers do n't care to understand , either 	0
to have been made by people to whom the idea of narrative logic or cohesion is an entirely foreign concept 	0
elegantly appointed period drama 	1
captures the soul of a man in pain who gradually comes to recognize it and deal with it 	1
my big fat greek wedding is that rare animal known as ' a perfect family film , ' because it 's about family . 	1
impressive and highly entertaining celebration 	1
helmer hudlin tries to make a hip comedy , but his dependence on slapstick defeats the possibility of creating a more darkly edged tome . 	0
interesting to witness the conflict from the palestinian side 	1
its premise is smart , but the execution is pretty weary . 	0
cliche 	0
on dave barry 's popular book of the same name 	1
a heartfelt romance 	1
is genial but never inspired , and little about it will stay with you . 	0
of longing , lasting traces of charlotte 's web of desire and desperation 	1
this might not seem like the proper cup of tea , however it is almost guaranteed that even the stuffiest cinema goers will laugh their *** off for an hour-and-a-half 	1
to great performances 	1
charged music to the ears of cho 's fans . 	1
left me behind at the station looking for a return ticket to realism 	0
seem heroic deserves a look . 	1
sobering , heart-felt drama 	1
stuffy , full of itself 	0
like an unbalanced mixture of graphic combat footage and almost saccharine domestic interludes that are pure hollywood . 	0
mr. clooney , mr. kaufman and all their collaborators are entitled to take a deep bow for fashioning an engrossing entertainment out of an almost sure-fire prescription for a critical and commercial disaster . 	1
was that movie nothing more than a tepid exercise in 	0
spreads itself too thin 	0
is n't much better . 	0
good-natured and 	1
a simply astounding cor-blimey-luv-a-duck cockney accent 	1
sex is one of those films that aims to confuse . 	0
explosive 	1
leaves no southern stereotype unturned 	0
that works both as a detailed personal portrait and as a rather frightening examination of modern times 	1
kill michael myers for good : stop buying tickets to these movies 	0
's the kind of movie that , aside from robert altman , spike lee , the coen brothers and a few others , our moviemakers do n't make often enough 	1
one-of-a-kind 	1
consigned to the dustbin of history 	0
perry 's good and his is an interesting character , but `` serving sara '' has n't much more to serve than silly fluff 	0
, as you watch them clumsily mugging their way through snow dogs , seems inconceivable 	0
to bring something new into the mix 	1
of the joyous , turbulent self-discovery 	1
howard and his co-stars all give committed performances , but they 're often undone by howard 's self-conscious attempts to find a ` literary ' filmmaking style to match his subject . 	0
hopeless , unsatisfying muddle 	0
so it 's not a brilliant piece of filmmaking , but it is a funny ( sometimes hilarious ) comedy with a deft sense of humor about itself , a playful spirit and a game cast 	1
's plenty to enjoy -- in no small part thanks to lau . 	1
for their acting chops , but for their looks 	0
visual and verbal clichés 	0
gore 	0
is a no-bull throwback to 1970s action films 	1
it provides a fresh view of an old type 	1
nothing too deep or substantial . 	0
invented to describe exactly how bad it is 	0
comedic 	1
might as well have come from a xerox machine rather than ( writer-director ) franc . 	0
at least a few good ideas and 	1
villainous 	0
creepy and dead-on performance 	1
the debate it joins is a necessary and timely one 	1
crassly 	0
repeating 	1
barlow 	0
king lear 	1
coolness 	1
takes no apparent joy in making movies 	0
, generosity and diplomacy 	1
enchanting 	1
should drop everything and run to ichi . 	1
grows monotonous after a while , as do joan and philip 's repetitive arguments , schemes and treachery 	0
usual whoopee-cushion effort 	0
a collage of clichés and a dim 	0
hunk 	1
reality shows -- reality shows for god 's sake ! 	0
stirring , funny 	1
is headed down the toilet with the ferocity of a frozen burrito after an all-night tequila bender 	0
suffered 	0
romance , dancing , singing , and unforgettable characters 	1
this misty-eyed southern nostalgia piece , in treading the line between sappy and sanguine , winds up mired in tear-drenched quicksand . 	0
robert harmon 's less-is-more approach 	1
truly deserving of its oscar nomination 	1
most resonant film since the killer 	1
is that rare animal known as ' a perfect family film , ' because it 's about family 	1
fails as a dystopian movie , as a retooling of fahrenheit 451 , and even as a rip-off of the matrix . 	0
by characters so unsympathetic 	0
cold , 	0
, i can not mount a cogent defense of the film as entertainment , or even performance art , although the movie does leave you marveling at these guys ' superhuman capacity to withstand pain . 	1
thumbs up 	1
uplifting 	1
bloody beauty 	1
what annoyed me most about god is great 	0
a movie comes along to remind us of how very bad a motion picture can truly be . 	0
pretentious , fascinating , ludicrous , provocative and vainglorious 	0
charming , quirky , original 	1
a fascinating part 	1
