sentence	label
it 's ) a clever thriller with enough unexpected twists to keep our interest . 	1
could easily mistake it for a sketchy work-in-progress that was inexplicably rushed to the megaplexes before its time 	0
much colorful eye candy , including the spectacle of gere in his dancing shoes , 	1
leaps over national boundaries and celebrates universal human nature 	1
but it also has many of the things that made the first one charming . 	1
hold society in place 	1
like rudy yellow lodge , eyre needs to take a good sweat to clarify his cinematic vision before his next creation and remember the lessons of the trickster spider . 	0
one of those reputedly `` unfilmable '' novels that has bucked the odds to emerge as an exquisite motion picture in its own right 	1
flagrantly 	0
colorful world 	1
impressive achievement 	1
some remarkable achival film about how shanghai ( of all places ) served jews who escaped the holocaust . 	1
has a kind of hard , cold effect 	0
loveable or otherwise 	1
around to capture the chaos of france in the 1790 's 	1
clever enough 	1
there is a real subject here , and it is handled with intelligence and care 	1
also is n't embarrassed to make you reach for the tissues 	1
chore to sit through -- despite some first-rate performances by its lead 	0
is a phlegmatic bore , so tedious it makes the silly spy vs. spy film the sum of all fears , starring ben affleck , seem downright hitchcockian 	0
to transcend its clever concept 	1
pretty listless collection 	0
completely wreaked 	0
the wal-mart checkout line 	0
his edits , unlike those in moulin rouge , are crisp and purposeful without overdoing it 	1
cherish 	1
getting into too many pointless situations 	0
allows a gawky actor like spall -- who could too easily become comic relief in any other film -- to reveal his impressively delicate range 	1
needlessly opaque intro 	0
is consistently 	1
there 's something vital about the movie . 	1
few sleepless hours 	0
city by the sea is a gritty police thriller with all the dysfunctional family dynamics one could wish for . 	1
it 's a lyrical endeavor . 	1
huston 's revelatory performance 	1
do well to check this one out 	1
those moviegoers who would automatically bypass a hip-hop documentary 	1
environmental pollution ever made 	0
if there was any doubt that peter o'fallon did n't have an original bone in his body , a rumor of angels should dispel it . 	0
, norton has to recite bland police procedural details , fiennes wanders around in an attempt to seem weird and distanced , 	0
offers an unexpected window into the complexities of the middle east struggle and into the humanity of its people 	1
to document all this emotional misery 	0
lush , all-enveloping movie experience 	1
funnier 	1
the most wondrous of all hollywood fantasies -- 	1
of updating white 's dry wit to a new age 	1
definitely 	1
enchantment 	1
wondering why you 've been watching all this strutting and posturing 	0
the predictable parent 	0
was as graceful 	1
the incessant , so-five-minutes-ago pop music 	0
assured , glossy 	1
was inexplicably rushed to the megaplexes before its time 	0
, yu clearly hopes to camouflage how bad his movie is . 	0
patriot games can still turn out a small , personal film with an emotional wallop 	1
call the film ` refreshing 	1
disappointingly thin slice 	0
no discernible feeling beneath the chest hair 	0
this is one of the rarest kinds of films : a family-oriented non-disney film that is actually funny without hitting below the belt . 	1
with imagination 	1
all-powerful 	1
embarrassingly ham-fisted sex jokes 	0
turn on many people to opera , 	1
the best inside-show-biz 	1
the better film 's 	1
the cruelty and suffering 	0
more mature than fatal attraction , more complete than indecent proposal and more relevant than 9 1/2 weeks 	1
have been an eerie thriller 	1
most substantial feature for some time 	1
is plainly dull and visually ugly 	0
the film manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity . 	1
it forces you to ponder anew what a movie can be 	1
is nearly impossible to look at or understand 	0
some of it is honestly affecting 	1
an entertaining and informative documentary 	1
you value your time and money 	1
, it 's kidman who holds the film together with a supremely kittenish performance that gradually accumulates more layers . 	1
it reduces the complexities to bromides and slogans and it gets so preachy-keen and so tub-thumpingly loud it makes you feel like a chump just for sitting through it . 	0
so sloppy , so uneven , so 	0
the intelligence level of the characters must be low , very low , very very low , for the masquerade to work 	0
fantasy pablum 	0
it has more than a few moments that are insightful enough to be fondly remembered in the endlessly challenging maze of moviegoing . 	1
a fairly revealing study of its two main characters -- 	1
he 's unlikely to become a household name on the basis of his first starring vehicle . 	0
idiotic 	0
for finding meaning in relationships or work 	1
is about the people who live in them , who have carved their own comfortable niche in the world and have been kind enough to share it . 	1
a lively and engaging examination of how similar obsessions can dominate a family 	1
to entertain all ages 	1
as aimless as an old pickup skidding completely out of control on a long patch of black ice 	0
goes a long way toward restoring the luster of the national lampoon film franchise , too long reduced to direct-to-video irrelevancy . 	1
's not nearly as fresh or enjoyable as its predecessor 	0
there 's no conversion effort , 	0
has plenty for those ( like me ) who are n't . 	1
oscar-nominated 	1
sheer ugliness 	0
water torture seem appealing 	0
in the tradition 	1
this interminable , shapeless documentary 	0
looks as if it were made by a highly gifted 12-year-old instead of a grown man . 	0
gussied up 	1
mishmash 	0
to be as naturally charming as it needs to be 	1
true-to-life characters 	1
made you love it 	1
to see two academy award winning actresses ( and one academy award winning actor ) succumb to appearing in this junk that 's tv sitcom material at best 	0
in a movie this bad 	0
trite , predictable rehash 	0
's insecure in lovely and amazing , 	1
that on the cinematic front , look no further than this 20th anniversary edition of the film that spielberg calls 	1
you 'll want things to work out 	1
would call it , ` hungry-man portions of bad ' 	0
spielberg presents a fascinating but flawed look at the near future . 	1
reliable textbook 	1
of heart 	1
that tom tykwer , director of the resonant and sense-spinning run lola run , has turned out to be a one-trick pony 	0
on the surface a silly comedy , scotland , pa would be forgettable if it were n't such a clever adaptation of the bard 's tragic play . 	1
is talented enough and charismatic enough to make us care about zelda 's ultimate fate 	1
fincher takes no apparent joy in making movies , and he gives none to the audience . 	0
a beautiful paean to a time long past 	1
be incomprehensible to moviegoers not already clad in basic black 	1
self-amused trash 	0
a fair amount of b-movie excitement 	1
large-scale 	1
consuming self-absorption 	0
has n't progressed as nicely as ` wayne . ' 	0
a sobering meditation 	1
make a clear point -- 	1
a triumph , a film that hews out a world and carries us effortlessly from darkness to light . 	1
a different and emotionally reserved type of survival story 	1
meandering and confusing 	0
know the band or the album 's songs by heart 	1
rather unexceptional 	0
fairly ludicrous plot 	0
easy , seductive pacing 	1
a substantive movie 	1
with all of this 	1
to put a human face on the travail of thousands of vietnamese 	1
winds up moving in many directions as it searches ( vainly , i think ) for something fresh to say 	0
gives no quarter to anyone seeking to pull a cohesive story out of its 2 1/2 - hour running time 	0
poetry in motion captured on film . 	1
are pretty valuable 	1
a smart , nuanced look 	1
the new film is a subzero version of monsters , inc. , without the latter 's imagination , visual charm or texture . 	0
like a badly edited , 91-minute trailer ( and ) the director ca n't seem to get a coherent rhythm going 	0
most poorly staged and lit 	0
sillier 	1
carmichael 	1
constructs a hilarious ode to middle america and middle age with this unlikely odyssey 	1
abrupt 	0
this often-hilarious farce manages to generate the belly laughs of lowbrow comedy without sacrificing its high-minded appeal . 	1
his sly , intricate magic 	1
this is a very ambitious project for a fairly inexperienced filmmaker , but 	1
a showcase for both the scenic splendor of the mountains and for legendary actor michel serrault , the film 	1
nair just does n't have the necessary self-control to guide a loose , poorly structured film through the pitfalls of incoherence and redundancy . 	0
unfortunate title 	0
is the recording industry in the current climate of mergers and downsizing 	0
a four star performance from kevin kline who unfortunately works with a two star script 	1
to get at the root psychology of this film would require many sessions on the couch of dr. freud . 	0
the problem with the bread , my sweet 	0
builds to an intense indoor drama about compassion , sacrifice , and christian love 	1
looking , sounding and simply feeling like no other film in recent history 	1
thick clouds of denial 	0
of fun , with an undeniable energy 	1
it may scream low budget , 	0
combined with so much first-rate talent 	1
into bizarre , implausible behavior 	0
its impressive images 	1
has a key strength in its willingness to explore its principal characters with honesty , insight and humor . 	1
it 's a barely tolerable slog over well-trod ground . 	0
an already thin story 	0
uselessly redundant and shamelessly money-grubbing than most third-rate horror sequels . 	0
90-minute dud 	0
ensures the film never feels draggy . 	1
a riveting profile of law enforcement , and a visceral , nasty journey into an urban hades 	1
scruffy , dopey old 	0
i 'd much rather watch teens poking their genitals into fruit pies 	0
vaguely interesting , but it 's just too too much . 	0
he 's one of the few ` cool ' actors who never seems aware of his own coolness . 	1
a movie as artificial and soulless as the country bears 	0
can watch , giggle and get an adrenaline boost without feeling like you 've completely lowered your entertainment standards . 	1
distinguished 	1
` christian bale 's quinn ( is ) a leather clad grunge-pirate with a hairdo like gandalf in a wind-tunnel and a simply astounding cor-blimey-luv-a-duck cockney accent . ' 	0
marveling at these guys ' superhuman capacity 	1
gorgeous film a must for everyone from junior scientists to grown-up fish lovers 	1
before you pay the full ticket price to see `` simone , '' and consider a dvd rental instead 	0
life 's ultimate losers 	0
is a slapdash mess 	0
speeds up 	1
nurtures the multi-layers of its characters , 	1
the emotional depth 	1
concentrates far too much 	0
eclipses nearly everything else she 's ever done 	1
familiar and predictable , and 4/5ths of it 	0
of things that elevate `` glory '' above most of its ilk , most notably the mere presence of duvall 	1
prevents them from firing on all cylinders 	0
about their lives , loves and the art 	1
is off his game 	0
a lot like the imaginary sport it projects onto the screen -- loud , violent and mindless . 	0
this is a big , juicy role 	1
it 's really well directed 	1
to farts , urine , feces , semen , or any of the other foul substances 	0
cliches and pabulum 	0
constant fits of laughter 	1
in a summer of clones , harvard man is something rare and riveting : a wild ride that relies on more than special effects . 	1
for the most creative mayhem in a brief amount of time 	1
irresistible 	1
bungle their way through the narrative 	0
joy to watch , even when her material is not first-rate 	1
the nifty premise 	1
is that it counts heart as important as humor . 	1
a heavyweight film that fights a good fight on behalf of the world 's endangered reefs 	1
scratching your head in amazement over the fact that so many talented people could participate in such an 	0
smooth and professional 	1
grant and bullock make it look as though they are having so much fun 	1
tossed in 	1
its story about a young chinese woman , ah na , who has come to new york city to replace past tragedy with the american dream is one that any art-house moviegoer is likely to find compelling . 	1
for some robust and scary entertainment 	1
a troubadour 	1
of that already-shallow 	0
even lazier 	0
on a string of exotic locales 	1
the exoticism of its seas of sand to the fierce grandeur of its sweeping battle scenes 	1
` ick ' 	0
interminably bleak , to say nothing of boring . 	0
of high art 	1
despite all the backstage drama 	1
are cheesy backdrops , ridiculous action sequences , and many tired jokes about men in heels . 	0
all the queen 's men is allegedly `` inspired '' was a lot funnier and more deftly enacted than what 's been cobbled together onscreen 	0
a movie that 's about as overbearing and over-the-top as the family it depicts . 	0
if you are curious to see the darker side of what 's going on with young tv actors ( dawson leery did what ?!? ) , or see some interesting storytelling devices , you might want to check it out , but there 's nothing very attractive about this movie 	0
cinematic poem 	1
boiling point 	0
a meatier deeper beginning and/or ending would have easily tipped this film into the `` a '' range , as is , it 's a very very strong `` b + . '' 	1
dream 	1
unlikable , uninteresting , unfunny , 	0
everything kieslowski 's work aspired to , including the condition of art 	1
degrading and 	0
a classic fairy tale that perfectly captures the wonders and worries of childhood in a way that few movies have ever approached 	1
this quietly lyrical tale probes the ambiguous welcome extended by iran to the afghani refugees who streamed across its borders , desperate for work and food . 	1
is no doubt true 	1
an excruciating demonstration of the unsalvageability 	0
clear-cut 	1
be a breakthrough in filmmaking 	1
each trailer park you drive past -- even if it chiefly inspires you to drive a little faster 	1
how bad it is 	0
the film shatters you in waves . 	1
the movie 's downfall 	0
the first question to ask about bad company is why anthony hopkins is in it . 	0
loud , chaotic and largely unfunny . 	0
inventive , fun , intoxicatingly sexy , violent , self-indulgent and maddening . 	1
the milieu is wholly unconvincing ... and the histrionics reach a truly annoying pitch . 	0
add much-needed levity 	1
because of its heightened , well-shaped dramas , 	1
called best bad film you thought was going to be really awful but 	0
brilliant in this 	1
nonetheless it drags during its 112-minute length 	0
sluggish , 	0
holiday carol 	1
some of the visual flourishes are a little too obvious , but restrained and subtle storytelling 	1
never capitalizes on this concept and opts for the breezy and amateurish feel of an after school special on the subject of tolerance . 	0
a romantic comedy plotline 	1
the star-making machinery of tinseltown 	1
mastering its formidable arithmetic of cameras and souls 	1
no other reason why anyone should bother remembering it 	0
the filmmaker 's characteristic style 	1
is paper-thin and decidedly unoriginal 	0
has more in common with a fireworks display than a movie , which normally is expected to have characters and a storyline . 	0
van wilder has a built-in audience , but only among those who are drying out from spring break and are still unconcerned about what they ingest . 	0
eerie thriller 	1
using a plot that could have come from an animated-movie screenwriting textbook 	0
we got ten little indians meets friday the 13th by way of clean and sober , filmed on the set of carpenter 's the thing and loaded with actors you 're most likely to find on the next inevitable incarnation of the love boat . 	0
you can fire a torpedo through some of clancy 's holes , and the scripters do n't deserve any oscars . 	0
in the best way 	1
exquisitely 	1
it does not attempt to filter out the complexity 	1
attuned 	1
aspires to be more than another `` best man '' clone by weaving a theme throughout this funny film . 	1
the beauty 	1
knockout 	1
, the film does n't end up having much that is fresh to say about growing up catholic or , really , anything . 	0
this movie is careless and unfocused . 	0
that effectively combines two surefire , beloved genres 	1
fuddled 	0
thrill you 	1
boring movie 	0
to do with imagination than market research 	0
of oral storytelling frozen onto film 	1
the catch is that they 're stuck with a script that prevents them from firing on all cylinders . 	0
style and bold colors 	1
becomes the last thing you would expect from a film with this title or indeed from any plympton film : boring 	0
best performance 	1
is a little too in love with its own cuteness 	0
the comic elements of the premise , 	1
expect more from director michael apted ( enigma ) and screenwriter nicholas kazan ( reversal of fortune ) than this cliche pileup 	0
uncomfortably timely , relevant , and sickeningly real 	1
could have given audiences the time of day by concentrating on the elements of a revealing alienation among a culture of people who sadly are at hostile odds with one another through recklessness and retaliation . 	0
's an utterly static picture 	0
this fascinating experiment plays as more of a poetic than a strict reality , creating an intriguing species of artifice that gives the lady and the duke something of a theatrical air . 	1
you peek at it through the fingers in front of your eyes 	1
leave a lasting impression 	1
, inspiring 	1
is were it not for the striking , quietly vulnerable personality of ms. ambrose 	1
into an insular world that gives the lie to many clichés and showcases a group of dedicated artists 	1
the courage 	1
manages to keep you at the edge of your seat with its shape-shifting perils , political intrigue and brushes with calamity 	1
is a very good viewing alternative for young women . 	1
gone wrong 	0
the earmarks 	1
such good humor 	1
an oddity , to be sure , but one that you might wind up remembering with a degree of affection rather than revulsion . 	1
demonstrates the unusual power of thoughtful , subjective filmmaking . 	1
is a truly , truly bad movie . 	0
going out and enjoying the big-screen experience 	1
quirky and taken with its own style 	1
under-rehearsed 	0
does everything 	1
bogs down in genre cliches here . 	0
it really is a shame that more wo n't get an opportunity to embrace small , sweet ` evelyn . ' 	1
more simply intrusive 	0
jaw-dropping action sequences 	1
acknowledges upfront that the plot makes no sense , such that the lack of linearity is the point of emotional and moral departure for protagonist alice 	0
overrun modern-day comedies 	0
rarely does a film so graceless and devoid of merit as this one come along . 	0
to the core of what it actually means to face your fears , to be a girl in a world of boys , to be a boy truly in love with a girl 	1
humanizing stuff 	1
, ms. shreve 's novel proved too difficult a text to ` lick , ' despite the efforts of a first-rate cast . 	0
gabbiest giant-screen movie 	0
horrifyingly 	0
, brain-deadening hangover 	0
falls flat 	0
never cuts corners . 	1
contrived , 	0
the genius of the work speaks volumes , offering up a hallucinatory dreamscape that frustrates and captivates . 	1
exploit its gender politics , genre thrills or inherent humor 	1
comedian , like its subjects , delivers the goods and audiences will have a fun , no-frills ride . 	1
a smart , arch and rather cold-blooded comedy 	1
is the first film in a long time that made me want to bolt the theater in the first 10 minutes . 	0
a lot of fun , with an undeniable energy 	1
the gifted crudup has the perfect face to play a handsome blank yearning to find himself 	1
this is a very ambitious project for a fairly inexperienced filmmaker , but good actors , good poetry and good music help sustain it . 	1
bravery and dedication 	1
visceral excitement 	1
nothing distinguishing in a randall wallace film 	0
the duration of the film 's shooting schedule waiting to scream 	0
a literary detective story is still a detective story and aficionados of the whodunit wo n't be disappointed . 	1
hate it . 	0
originality 	1
ai n't art 	0
has nothing good to speak about other than the fact that it is relatively short , tries its best to hide the fact that seagal 's overweight and out of shape . 	0
the attempt to build up a pressure cooker of horrified awe 	0
sustain an enjoyable level of ridiculousness 	1
seems far more interested in gross-out humor than in showing us well-thought stunts or a car chase that we have n't seen 10,000 times 	0
is structured less as a documentary and more as a found relic 	1
suspenseful and ultimately unpredictable 	1
ca n't wait to see end . 	1
serry 's ability to take what is essentially a contained family conflict and put it into a much larger historical context 	1
's plenty to enjoy -- 	1
to show the gentle and humane side of middle eastern world politics 	1
final verdict 	1
is more complex and honest than anything represented in a hollywood film 	1
girlfriends are bad , wives are worse and babies are the kiss of death in this bitter italian comedy . 	0
video before month 's end 	0
that 's suspenseful enough for older kids but not too scary for the school-age crowd 	1
chamber of secrets will find millions of eager fans . 	1
just too bad the screenwriters eventually shoot themselves in the feet with cop flick cliches like an oily arms dealer , squad car pile-ups and the requisite screaming captain 	0
of animated filmmaking since old walt 	1
to be prescribed than recommended -- as visually bland as a dentist 's waiting room , complete with soothing muzak and a cushion of predictable narrative rhythms 	0
the mill sci-fi film with a flimsy ending and lots of hype 	0
able to provide insight into a fascinating part of theater history . 	1
gives these women 	1
tosses around sex toys and offers 	0
this clever and very satisfying picture is more accurately chabrolian . 	1
moments out of an alice 	1
looks genuinely pretty . 	1
unexplainable pain 	0
make great marching bands 	1
fine actors 	1
, glaring and unforgettable . 	1
thoughtful minor classic 	1
its own ludicrous terms 	0
has neither the charisma nor the natural affability that has made tucker a star 	0
cliche-ridden film 	0
, it 's clear that washington most certainly has a new career ahead of him 	1
noble 	1
they are in this tepid genre offering 	0
left me feeling refreshed and hopeful . 	1
better at fingering problems than finding solutions 	0
is definitely its screenplay , both for the rhapsodic dialogue that jumps off the page , and for the memorable character creations . 	1
the story is just too clichéd and too often strains credulity 	0
a flourish 	1
quick-cut edits 	0
than a half-hearted fluke 	0
has created a film that one can honestly describe as looking , sounding and simply feeling like no other film in recent history . 	1
fun and funny in the middle , though somewhat less hard-hitting 	1
of exploiting molestation for laughs 	0
` possession , ' based on the book by a.s. byatt , demands that labute deal with the subject of love head-on ; trading in his cynicism for reverence and a little wit 	1
steven soderbergh does n't remake andrei tarkovsky 's solaris so much as distill it . 	0
like coming into a long-running , well-written television series where you 've missed the first half-dozen episodes and probably wo n't see the next six . 	0
the film just might turn on many people to opera , in general 	1
history in perspective 	1
rather listless amble 	0
costner 's warm-milk persona is just as ill-fitting as shadyac 's perfunctory directing chops , and some of the more overtly silly dialogue would sink laurence olivier . 	0
is n't very effective 	0
it must be the end of the world : 	0
schlocky creature 	0
feels like a copout 	0
a cruel deception carried out by men of marginal intelligence , with reactionary ideas about women and a total lack of empathy 	0
finesse 	1
howard and his co-stars all give committed performances , but they 're often undone by howard 's self-conscious attempts to find a ` literary ' filmmaking style to match his subject 	0
schneidermeister ... makin ' a fool of himself ... losin ' his fan base 	0
highly-praised 	1
a not-so-divine secrets of the ya-ya sisterhood with a hefty helping of re-fried green tomatoes . 	0
oppressively heavy 	0
carries the day with impeccable comic timing , raffish charm and piercing intellect . 	1
achieves its main strategic objective : 	1
another best of the year selection 	1
uproarious humor with an underlying seriousness that sneaks up on the viewer , providing an experience that is richer than anticipated . 	1
to grab the old lady at the end of my aisle 's walker and toss it at the screen in frustration 	0
an inexplicable nightmare , right down to the population 	0
inventive , consistently intelligent and 	1
sure where self-promotion ends and the truth begins 	0
as the protagonists struggled 	0
melodrama ( gored bullfighters , comatose ballerinas ) with subtly kinky bedside vigils and sensational denouements 	1
an odd show , pregnant with moods , 	0
should have been worth cheering as a breakthrough but is devoid of wit and humor . 	0
from the dull 	0
in the power of the huston performance , which seems so larger than life and yet so fragile 	1
are for children and dog lovers 	1
that it is nearly impossible to look at or understand 	0
i did n't find much fascination in the swinging . 	0
watching the powerpuff girls movie , my mind kept returning to one anecdote for comparison : the cartoon in japan that gave people seizures . 	1
endure almost unimaginable horror 	0
progressed as nicely as ` wayne 	1
this oscar-nominated documentary takes you there . 	1
are not at all entertaining 	0
the self-serious equilibrium makes its point too well ; a movie , like life , is n't much fun without the highs and lows . 	0
only the most practiced curmudgeon could fail to crack a smile at 	1
's an experience in understanding a unique culture that is presented with universal appeal . 	1
together ( time out and human resources ) establish mr. cantet as france 's foremost cinematic poet of the workplace . 	1
the most pitiful directing 	0
a moving and solidly entertaining comedy/drama that should bolster director and co-writer juan josé campanella 's reputation in the united states . 	1
, stealing harvard is a smorgasbord of soliloquies about nothing delivered by the former mr. drew barrymore . 	0
relaxed in its perfect quiet pace and proud in its message 	1
an infomercial for ram dass 's latest book 	0
bolstered by exceptional performances 	1
dog-paddle in the mediocre end of the pool 	0
if that does n't clue you in that something 's horribly wrong , nothing will . 	0
is far from disappointing , offering an original 	1
could just rent those movies instead , let alone seek out a respectable new one 	0
juliette binoche 's sand is vivacious , but it 's hard to sense that powerhouse of 19th-century prose behind her childlike smile . 	1
released the outtakes theatrically and used the film as a bonus feature on the dvd 	0
the spirit 	1
, irredeemably awful . 	0
unfolds as one of the most politically audacious films of recent decades 	1
nettelbeck ... has a pleasing way with a metaphor . 	1
is so slight 	0
unnecessary films 	0
the ensemble gives it a buoyant delivery 	1
detailing 	1
with impeccable comic timing , raffish charm and piercing intellect 	1
that finally returns de palma to his pulpy thrillers of the early '80s 	1
an emotionally satisfying exploration of the very human need 	1
should be complaining when a film clocks in around 90 minutes these days 	0
really cool 	1
for conveying the way tiny acts of kindness make ordinary life survivable 	1
superhero 	1
possibilities which imbue the theme with added depth and resonance 	1
accessible to a chosen few , standoffish to everyone else , and smugly suggests a superior moral tone is more important than filmmaking skill 	0
assured , vital 	1
( and better ) 	1
general family chaos to which anyone can relate 	1
technically sumptuous but 	1
an effectively chilling guilty pleasure 	1
as banal as the telling may be -- and at times , all my loved ones more than flirts with kitsch -- the tale commands attention . 	1
only now it 's begun to split up so that it can do even more damage 	0
aground after being snared in its own tangled plot 	0
makes it look like a masterpiece 	1
content to recycle images and characters that were already tired 10 years ago 	0
picture postcard perfect , too neat and new pin-like 	0
quirky and recessive charms 	1
( hopkins ) does n't so much phone in his performance as fax it . 	0
gives us the perfect starting point for a national conversation about guns , violence , and fear 	1
let crocodile hunter steve irwin do what he does best 	1
about schmidt is undoubtedly one of the finest films of the year . 	1
most importantly 	1
should scare any sane person away 	0
could desire to the cheap , graceless , hackneyed sci-fi serials of the '30s and '40s 	0
its sleazy moralizing 	0
engaging , 	1
is so convincing that by movies ' end you 'll swear you are wet in some places and feel sand creeping in others 	1
wo n't have any trouble getting kids to eat up these veggies . 	1
-- sadly -- 	0
's all about anakin ... and the lustrous polished visuals rich in color and creativity and , of course , special effect . 	1
affectionately 	1
, the movie benefits from having a real writer plot out all of the characters ' moves and overlapping story . 	1
a clumsily manufactured exploitation flick , 	0
joyous documentary . 	1
of the nincompoop benigni persona 	0
say that this vapid vehicle is downright doltish and uneventful 	0
one of those movies barely registering a blip on the radar screen of 2002 	0
as faithful portraiture 	1
according to the script , grant and bullock 's characters are made for each other . 	1
one of the best ensemble casts of the year 	1
is nicely shot , well-edited and features a standout performance by diane lane 	1
for those who like quirky , slightly strange french films , this is a must ! 	1
runs 163 minutes 	0
is devoid of wit and humor 	0
that it 's tempting just to go with it for the ride 	1
a serious minded patience , respect and affection 	1
it 's got the brawn , but not the brains . 	0
pretty good little movie . 	1
another classic 	1
rehashes to feed to the younger generations 	0
lack their idol 's energy and passion for detail . 	0
does a good job of establishing a time and place , and of telling a fascinating character 's story 	1
its delivery is a complete mess 	0
a compassionate , moving portrait of an american ( and an america ) always reaching for something just outside his grasp 	1
half the excitement of balto , 	0
walked away from this new version of e.t. just as i hoped i would -- with moist eyes 	1
a warm , fuzzy feeling prevails 	1
brightly colored dreams 	1
the holocaust escape story 	1
humble 	1
murphy and wilson actually make a pretty good team ... 	1
brings a beguiling freshness to a coming-of-age story with such a buoyant , expressive flow of images 	1
one of the best of a growing strain of daring films ... that argue that any sexual relationship that does n't hurt anyone and works for its participants is a relationship that is worthy of our respect 	1
involving in its bold presentation 	1
an enthusiastic charm 	1
jaw-dropping action sequences , striking villains , a gorgeous color palette , astounding technology , stirring music 	1
astonishingly condescending attitude 	0
, it does n't even seem like she tried . 	0
it 's hard to shake the feeling that it was intended to be a different kind of film . 	0
're rooting for the film to hurry up and get to its subjects ' deaths just so the documentary will be over 	0
is the equivalent of french hip-hop , which also seems to play on a 10-year delay . 	0
garcía bernal and talancón are an immensely appealing couple 	1
traps audiences in a series of relentlessly nasty situations 	0
not exaggerated enough to be a parody of gross-out flicks , college flicks , or even flicks in general . 	0
, the power of this movie is undeniable . 	1
exceptional 	1
created a substantive movie out of several cliched movie structures : the road movie , the coming-of-age movie , and the teenage sex comedy . 	1
frothing 	0
makes the formula fresh again 	1
gaping enough to pilot 	1
pokes , provokes 	1
( tries ) 	1
jolt you out of your seat a couple of times , give you a few laughs , 	1
a time when commercialism has squeezed the life out of whatever idealism american moviemaking ever had 	0
like it 	1
can depress you about life itself . 	0
hard-to-predict and absolutely essential chemistry 	1
guns , violence 	0
the silliness 	1
a solid formula 	1
entirely wholesome ) 	1
most of the movie 's success 	1
confident filmmaking 	1
respects 	1
managed to convey a tiny sense of hope 	1
alexandre dumas classic 	1
is more likely to induce sleep than fright 	0
focus , point and purpose 	1
if allen , at 66 , has stopped challenging himself 	0
it is an uneven film for the most part 	0
contrived pastiche of caper clichés . 	0
cold , gray , antiseptic and emotionally desiccated 	0
seagal ran out of movies years ago , and 	0
exudes the fizz of a busby berkeley musical and the visceral excitement of a sports extravaganza . 	1
the really bad blair witch project 	0
collapses 	0
like the guys 	1
is definitely a cut above the rest . 	1
boozy 	0
slapped together 	0
a thrill 	1
avary 's failure to construct a story with even a trace of dramatic interest 	0
the characters are paper thin 	0
is worth your time , especially 	1
destroy 	0
the emotion is impressively true for being so hot-blooded , and both leads are up to the task 	1
... a plotline that 's as lumpy as two-day old porridge ... the filmmakers ' paws , sad to say , were all over this `` un-bear-able '' project ! 	0
the action is stilted and 	0
about telling what at heart is a sweet little girl 	1
the kids in the audience at the preview screening seemed bored , cheering the pratfalls but little else ; their parents , wise folks that they are , read books 	0
of some children who remain curious about each other against all odds 	1
jostling against farce , thoughtful dialogue elbowed aside by one-liners , and a visual style that incorporates rotoscope animation for no apparent reason except , maybe , that it looks neat 	0
the best film 	1
takes a walking-dead , cop-flick subgenre and beats new life into it . 	1
` comedy ' scenes 	1
very pleasing at its best moments 	1
the more serious-minded concerns 	1
is not quite the career peak 	0
nelson 's intentions are good , but 	1
by on angelina jolie 's surprising flair for self-deprecating comedy 	1
in painting an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people 	1
arliss howard 's ambitious , moving , and adventurous directorial debut , 	1
sure which will take longer to heal : the welt on johnny knoxville 's stomach from a riot-control projectile or my own tortured psyche 	0
cliché-riddled 	0
is a self-aware , often self-mocking , intelligence . 	1
feel realistic . 	1
authentically impulsive humor 	1
've marveled at disney 's rendering of water , snow , flames and shadows in a hand-drawn animated world . 	1
often hilarious romantic jealousy comedy 	1
who seem barely in the same movie 	0
serves as a paper skeleton for some very good acting , dialogue , comedy , direction and especially charm . 	1
a dull girl , that 's all 	0
it squanders chan 's uniqueness 	0
detailed 	1
a tasty masala . 	1
less funny than it should be and less funny than it thinks it is . 	0
into corny sentimentality 	0
the cleverest 	1
is small and shriveled 	0
of high romance , brought off with considerable wit 	1
may cause you to bite your tongue to keep from laughing at the ridiculous dialog or the oh-so convenient plot twists . 	0
's the kind of under-inspired , overblown enterprise that gives hollywood sequels a bad name 	0
the kind of effectively creepy-scary thriller 	1
jagged , as if filmed directly from a television monitor 	0
as sand , who brings to the role her pale , dark beauty and characteristic warmth 	1
serves as a painful elegy and sobering cautionary tale 	1
listless 	0
no psychology here , 	0
hardly an objective documentary 	0
vaunted empathy 	1
of unfaithful 	0
wise-beyond-her-years 	1
awkward version 	0
unhibited 	1
unbreakable 	1
tries to grab us , only to keep letting go at all the wrong moments 	0
a much shorter cut surely would have resulted in a smoother , more focused narrative without sacrificing any of the cultural intrigue 	0
it dull , lifeless , and irritating 	0
absurdities and inconsistencies 	0
a smear 	0
's nothing remotely topical or sexy here . 	0
in the travails of creating a screenplay 	0
the writer-director of this little $ 1.8 million charmer , which may not be cutting-edge indie filmmaking 	0
this time , the hype is quieter , and while the movie is slightly less successful than the first , it 's still a rollicking good time for the most part . 	1
children , a heartfelt romance for teenagers and a compelling argument about death 	1
too dark to be decipherable 	0
with all the blanket statements and dime-store ruminations on vanity 	0
the insightful writer/director 	1
wildly inventive 	1
observant , unfussily poetic 	1
unstable 	0
the early and middle passages are surprising in how much they engage and even touch us . 	1
do n't care what kind of sewage they shovel into their mental gullets to simulate sustenance 	0
